query_id,query_text,rank,document_id,document_title,score,relevant
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",3,989,"incompressible nonviscous blade-to-blade flow through a pump rotor with
splitter vanes .",0.23811560424802794,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",4,527,"note on the three-point boundary layer problem for
the blasius equations .",0.18369825573601362,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",5,987,"a general theory of three dimensional flow in subsonic and supersonic
turbo-machines of axial-radial-and mixed-flow types .",0.1747837342786676,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",6,4,"approximate solutions of the incompressible laminar
boundary layer equations for a plate in shear flow .",0.16538212358279922,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",7,985,"a rapid approximate method for the design of hub shroud profiles of
centrifugal impellers of given blade shape .",0.1532910936256139,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",8,314,"simplified method for determination of the critical
height of distributed roughness particles for boundary
layer transition at mach numbers from 0 to 5.",0.15133027589881634,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",9,660,"the fundamental solution for small steady three dimensional
disturbances to a two dimensional parallel shear flow .",0.13014212124651642,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",10,376,"transformation between compressible and incompressible
boundary layer equations .",0.12562860336380338,False
13,what is the basic mechanism of the transonic aileron buzz .,1,496,"a theory of transonic aileron buzz, neglecting viscous
effects .",0.44326047381222416,False
13,what is the basic mechanism of the transonic aileron buzz .,2,903,"two dimensional transonic unsteady flow with shock
waves .",0.21653492864427804,False
13,what is the basic mechanism of the transonic aileron buzz .,3,313,"on alternative forms for the basic equations of transonic
flow theory .",0.17926963626547446,False
13,what is the basic mechanism of the transonic aileron buzz .,4,643,"an investigation of wing-aileron flutter using ground
launched rocket models .",0.1626941795387009,False
13,what is the basic mechanism of the transonic aileron buzz .,5,520,"wing-tail interference as a cause of 'magnus' effects
on a finned missile .",0.14108625316545034,False
13,what is the basic mechanism of the transonic aileron buzz .,6,38,"on the prediction of mixed subsonic/supersonic pressure
distributions .",0.13521050860133405,False
13,what is the basic mechanism of the transonic aileron buzz .,7,199,"measurement of two dimensional derivatives on a wing-aileron-tab
system .",0.13262737968009852,False
13,what is the basic mechanism of the transonic aileron buzz .,8,440,"compilation of information on the transonic attachment
of flows at the leading edge of airfoils .",0.13025282682245606,False
13,what is the basic mechanism of the transonic aileron buzz .,9,503,"theoretical prediction of the transonic characteristics
of airfoils .",0.11350534369627609,False
13,what is the basic mechanism of the transonic aileron buzz .,10,1099,a theoretical study of stagnation point ablation .,0.11300211319863546,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",1,948,"panel flutter tests on full scale x-15 lower vertical
stabilizer at mach number of 3. 0.",0.2991373064942512,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",2,859,"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.",0.29885828682715426,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",3,1008,free-flight measurements of the static and dynamic .,0.2539902614212199,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",4,391,"flutter of rectangular simply supported panels at high
supersonic speeds .",0.20887017358161156,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",5,766,"experimental investigation at mach number of 3. 0 of
effects of thermal stress and buckling on flutter characteristics
of flat single-bay panels of length-width ratio 0. 96 .",0.20411316788921677,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",6,864,status of flutter of flat and curved panels .,0.20328881222602985,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",7,285,on the flutter of panels at high mach numbers .,0.18872772957044984,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",8,5,"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .",0.18832405951176864,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",9,31,thermal buckling of supersonic wing panels .,0.18585517826769596,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",10,729,stresses in continuous skin stiffener panels under random loading .,0.18506792850835782,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",1,1021,note on creep buckling of columns .,0.3768638498537457,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",2,950,"comparison of theoretical and experimental creep buckling
times of initially straight, centrally loaded columns .",0.31282926898933816,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",3,1023,note on creep buckling of columns .,0.2637757840026564,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",4,1022,note on creep buckling of columns .,0.2322395349873241,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",5,1014,principles of creep buckling weight-strength analysis .,0.22709400394455978,True
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",6,1026,note on creep buckling of columns .,0.216237571609493,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",7,1029,note on creep buckling of columns .,0.20310883497048568,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",8,952,"study of creep collapse of a long circular cylindrical
shell under various distributed force systems .",0.19632948802046143,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",9,1030,note on creep buckling of columns .,0.1915600732707608,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",10,1017,note on creep buckling of columns .,0.18106253646664222,True
132,theoretical studies of creep buckling .,1,1021,note on creep buckling of columns .,0.378870360296429,False
132,theoretical studies of creep buckling .,2,1026,note on creep buckling of columns .,0.37329914981022383,True
132,theoretical studies of creep buckling .,3,1023,note on creep buckling of columns .,0.3456068538475352,True
132,theoretical studies of creep buckling .,4,1014,principles of creep buckling weight-strength analysis .,0.32761096635000886,True
132,theoretical studies of creep buckling .,5,1029,note on creep buckling of columns .,0.30551721383032704,False
132,theoretical studies of creep buckling .,6,1030,note on creep buckling of columns .,0.29736768416625775,False
132,theoretical studies of creep buckling .,7,1013,principles of creep buckling weight-strength analysis .,0.2855633343092567,True
132,theoretical studies of creep buckling .,8,951,a unified theory of creep buckling under normal loads .,0.2847271634340632,True
132,theoretical studies of creep buckling .,9,1020,note on creep buckling of columns .,0.2810522901439338,True
132,theoretical studies of creep buckling .,10,1017,note on creep buckling of columns .,0.2578908293615922,True
133,experimental studies of creep buckling .,1,1026,note on creep buckling of columns .,0.37981383456377504,False
133,experimental studies of creep buckling .,2,1023,note on creep buckling of columns .,0.35163826244470975,False
133,experimental studies of creep buckling .,3,1014,principles of creep buckling weight-strength analysis .,0.3333283170824217,False
133,experimental studies of creep buckling .,4,1021,note on creep buckling of columns .,0.325399930491108,False
133,experimental studies of creep buckling .,5,951,a unified theory of creep buckling under normal loads .,0.31181076361217014,False
133,experimental studies of creep buckling .,6,1029,note on creep buckling of columns .,0.3108489922067303,False
133,experimental studies of creep buckling .,7,1030,note on creep buckling of columns .,0.3025572398328635,False
133,experimental studies of creep buckling .,8,1013,principles of creep buckling weight-strength analysis .,0.29054688463650363,False
133,experimental studies of creep buckling .,9,1020,note on creep buckling of columns .,0.28595711532363793,True
133,experimental studies of creep buckling .,10,1022,note on creep buckling of columns .,0.26011081308895834,True
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",1,951,a unified theory of creep buckling under normal loads .,0.25430292966987483,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",2,1014,principles of creep buckling weight-strength analysis .,0.2225163287690039,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",3,866,regularities in creep and hot fatigue data .,0.22200094722218716,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",4,1012,"principles of creep buckling weight-strength analysis
of aircraft structures .",0.21802925794260092,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",5,1023,note on creep buckling of columns .,0.21313374572184368,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",6,1026,note on creep buckling of columns .,0.21275383104683984,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",7,1021,note on creep buckling of columns .,0.19818351676013976,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",8,1013,principles of creep buckling weight-strength analysis .,0.18612577624644183,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",9,1029,note on creep buckling of columns .,0.18446578436936806,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",10,1030,note on creep buckling of columns .,0.18272343000574487,False
135,what are the experimental results for the creep buckling of columns .,1,1026,note on creep buckling of columns .,0.48088570422034327,True
135,what are the experimental results for the creep buckling of columns .,2,1029,note on creep buckling of columns .,0.4252894023288216,False
135,what are the experimental results for the creep buckling of columns .,3,1023,note on creep buckling of columns .,0.4183284975382142,True
135,what are the experimental results for the creep buckling of columns .,4,1021,note on creep buckling of columns .,0.4000749447599646,False
135,what are the experimental results for the creep buckling of columns .,5,1030,note on creep buckling of columns .,0.39787897702590785,False
135,what are the experimental results for the creep buckling of columns .,6,1020,note on creep buckling of columns .,0.3650685913163916,False
135,what are the experimental results for the creep buckling of columns .,7,951,a unified theory of creep buckling under normal loads .,0.3627877247200354,False
135,what are the experimental results for the creep buckling of columns .,8,1014,principles of creep buckling weight-strength analysis .,0.35587159158242215,False
135,what are the experimental results for the creep buckling of columns .,9,1013,principles of creep buckling weight-strength analysis .,0.32924811363886836,False
135,what are the experimental results for the creep buckling of columns .,10,1022,note on creep buckling of columns .,0.3244400023113875,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",1,951,a unified theory of creep buckling under normal loads .,0.31242114728589915,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",2,1021,note on creep buckling of columns .,0.2951690208505757,True
136,"what are the results for the creep buckling of round tubes under
external pressure .",3,1026,note on creep buckling of columns .,0.2574072755080582,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",4,1033,"the design of tubes under uniform external pressure on the
basis of assumed inaccuracies .",0.2442317670881737,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",5,1023,note on creep buckling of columns .,0.2340687172726567,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",6,1014,principles of creep buckling weight-strength analysis .,0.22583923330282757,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",7,1125,"collapse by instability of thin cylindrical shells
under external pressure .",0.21755971387777268,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",8,831,buckling of shallow shells under external pressure .,0.21723158828875902,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",9,829,stability of thin-walled tubes under torsion .,0.2104409870996522,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",10,1029,note on creep buckling of columns .,0.20683312854211522,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",1,952,"study of creep collapse of a long circular cylindrical
shell under various distributed force systems .",0.503882815018981,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",2,1023,note on creep buckling of columns .,0.3402610462190305,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",3,1026,note on creep buckling of columns .,0.31029246191190285,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",4,1021,note on creep buckling of columns .,0.26954837040959734,True
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",5,1034,note on creep buckling of columns .,0.21735605082178192,True
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",6,1017,note on creep buckling of columns .,0.18636056910244242,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",7,1013,principles of creep buckling weight-strength analysis .,0.17404420909966203,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",8,1022,note on creep buckling of columns .,0.1681240327962184,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",9,1024,note on creep buckling of columns .,0.16558485677850196,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",10,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",0.16172346502303195,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",1,897,"some results on buckling and postbuckling of cylindrical
shells .",0.2848377977604075,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",2,953,"vibrations of infinitely long cylindrical shells under
initial stress .",0.2756604908357073,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",3,841,"on the bending of circular cylindrical shells under
pure bending .",0.2657368800834745,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",4,844,"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .",0.24068997563808067,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",5,854,"boundary-value problems of the thin-walled circular
cylinder .",0.2297915415246152,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",6,846,"on the vibration of thin cylindrical shells under internal
pressure .",0.22543449942524132,True
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",7,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",0.2242545524017558,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",8,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.22171517334455343,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",9,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.22171499674473805,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",10,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",0.21662681589551352,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",1,897,"some results on buckling and postbuckling of cylindrical
shells .",0.2658114208654396,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",2,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.2594233496745469,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",3,953,"vibrations of infinitely long cylindrical shells under
initial stress .",0.2502687463875628,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",4,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",0.24745899861023765,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",5,841,"on the bending of circular cylindrical shells under
pure bending .",0.2438772944564966,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",6,826,small bending and stretching of sandwich type shells .,0.2393273047791629,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",7,844,"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .",0.23227859353013267,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",8,1038,"on transverse vibrations of thin, shallow elastic shells .",0.22836773870368285,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",9,846,"on the vibration of thin cylindrical shells under internal
pressure .",0.22160330657815336,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",10,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",0.21369240210720586,False
14,papers on shock-sound wave interaction .,1,64,"unsteady oblique interaction of a shock wave with plane
disturbances .",0.3071183691066042,True
14,papers on shock-sound wave interaction .,2,256,"an experimental study of the glancing interaction between
a shock wave and a turbulent boundary layer .",0.23252327449377605,False
14,papers on shock-sound wave interaction .,3,291,"sweepback effects in the turbulent boundary-layer shock-wave
interaction .",0.2199768731665881,False
14,papers on shock-sound wave interaction .,4,170,"the interaction of a reflected shock wave with the
boundary layer in a shock tube .",0.18334432320506663,False
14,papers on shock-sound wave interaction .,5,65,"convection of a pattern of vorticity through a shock
wave .",0.17910409006692093,True
14,papers on shock-sound wave interaction .,6,1364,"an experimental investigation of the interaction between shock waves and
 boundary layers .",0.17640259353957496,False
14,papers on shock-sound wave interaction .,7,335,"the interaction between boundary layer and shock waves in transonic
flow .",0.1739913670834197,False
14,papers on shock-sound wave interaction .,8,46,some comments on the inversion of certain large matrices .,0.16988596498802133,False
14,papers on shock-sound wave interaction .,9,568,"shock wave effects on the laminar skin friction of
an insulated flat plate at hypersonic speeds .",0.1676993420405318,False
14,papers on shock-sound wave interaction .,10,345,"the interaction of shock waves with boundary layer
on a flat surface .",0.16570761343293566,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",1,954,"analysis of stress at several junctions in pressurized
shells .",0.4207597822066322,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",2,1045,the bending strength of pressurized cylinders .,0.22535777336295987,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",3,1038,"on transverse vibrations of thin, shallow elastic shells .",0.21268078202630328,True
140,"what are the discontinuity stresses at junctions in pressurized
structures .",4,497,"theoretical and experimental investigation of thermal
stresses in hypersonic aircraft wing structures .",0.14561331035547684,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",5,1046,the bending strength of pressurized cylinders .,0.1318506552308477,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",6,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.13119737724029448,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",7,31,thermal buckling of supersonic wing panels .,0.12613898173501514,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",8,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",0.12174711428780725,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",9,890,comments on 'thermal buckling of clamped cylindrical shells' .,0.11847351121677656,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",10,862,"the phenomenon of change in buckle pattern in elastic
structures .",0.11697627191099721,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",1,1135,"limit analysis of symmetrically loaded thin shells
of revolution .",0.20659846191792736,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",2,828,"stresses and small displacements of shallow spherical
shells .",0.19322983327980983,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",3,1038,"on transverse vibrations of thin, shallow elastic shells .",0.19317176009188386,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",4,851,"energy expressions and differential equations for stress
and displacement analysis of arbitrary cylindrical
shells .",0.1907522144848371,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",5,843,"a simplified method of elastic stability analysis for
thin cylindrical shells .",0.1804231444439992,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",6,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",0.17239630485233431,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",7,1043,"on transverse vibrations of thin, shallow elastic shells .",0.17143578612320653,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",8,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.16509128341892518,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",9,819,"stresses in the plastic range around a normally loaded
circular hole in an infinite sheet .",0.16138543751244075,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",10,743,"new developments in the nonlinear theories of the buckling of thin
cylindrical shells .",0.15570310074259275,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",1,954,"analysis of stress at several junctions in pressurized
shells .",0.18403794713776944,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",2,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.1384461262105164,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",3,1125,"collapse by instability of thin cylindrical shells
under external pressure .",0.13703437391084847,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",4,1175,"stresses from local loadings in cylindrical pressure
vessels .",0.12786206296845634,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",5,827,"a nonlinear theory of bending and buckling of thin
elastic shallow spherical shells .",0.1264318581162973,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",6,890,comments on 'thermal buckling of clamped cylindrical shells' .,0.1258483128357355,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",7,769,"local circumferential buckling of thin circular cylindrical
shells .",0.11827540068825602,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",8,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.1074416821343814,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",9,1068,"instability analysis of cylindrical shells under hydrostatic
pressure .",0.10230674916710873,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",10,765,"clamped short oval cylindrical shells under hydrostatic
pressure .",0.10152609714034927,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",1,1045,the bending strength of pressurized cylinders .,0.2738545271821987,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",2,954,"analysis of stress at several junctions in pressurized
shells .",0.26944229887542814,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",3,1043,"on transverse vibrations of thin, shallow elastic shells .",0.20881762451830943,True
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",4,955,"the membrane approach to bending instability of pressureized
cylindrical shells .",0.20046506983250972,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",5,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",0.1907484720505567,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",6,828,"stresses and small displacements of shallow spherical
shells .",0.18589467703413923,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",7,930,"general theory of large deflections of thin shells
with special applications to conical shells .",0.18162164410899836,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",8,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.17834201585612675,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",9,843,"a simplified method of elastic stability analysis for
thin cylindrical shells .",0.17525515439609526,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",10,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",0.17493605645794566,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",1,1045,the bending strength of pressurized cylinders .,0.38116746440251387,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",2,955,"the membrane approach to bending instability of pressureized
cylindrical shells .",0.26624172583563843,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",3,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",0.23958748318404402,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",4,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",0.22807606431077654,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",5,1046,the bending strength of pressurized cylinders .,0.2045410560346027,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",6,838,"bending and compression tests of pressurised ring-stiffened
cylinders .",0.2017817687156929,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",7,840,analysis of partly wrinkled membrane .,0.18305005850509895,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",8,1363,"a characteristic type of instability in the large deflections
of elastic plates .",0.17169951791476554,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",9,1178,"buckling of ring-stiffened cylinders under a pure bending
moment and a nonuniform temperature distribution .",0.1556929858195508,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",10,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",0.15137969314210947,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",1,1045,the bending strength of pressurized cylinders .,0.4526645542474311,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",2,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",0.29471324399035903,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",3,1046,the bending strength of pressurized cylinders .,0.2892705615908574,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",4,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",0.2832028093260133,False
